vote_id,movie_id,vote_average,vote_count
4650,101860,8.0,1
4651,48834,6.3,10
4652,30379,3.6,8
4653,31016,5.6,16
4654,32567,6.2,13
4655,12537,6.7,46
4656,9028,7.5,58
4657,16180,6.5,63
4658,11521,6.0,59
4659,21028,7.9,47
4660,27327,7.5,101
4661,35200,5.3,10
4662,21242,5.5,16
4663,29756,5.6,31
4664,82523,7.7,7
4665,20115,6.6,79
4666,30295,6.5,54
4667,25767,5.5,24
4668,33725,5.4,9
4669,22874,6.3,24
4670,11576,7.0,142
4671,43860,4.8,4
4672,43802,7.7,31
4673,9660,6.9,62
4674,15393,6.5,102
4675,248,7.3,25
4676,40885,5.4,19
4677,25905,7.4,22
4678,21148,5.1,16
4679,1644,5.9,134
4680,12502,6.9,84
4681,66092,7.9,4
4682,10373,7.2,76
4683,13766,5.8,60
4684,16380,6.2,36
4685,12103,6.0,223
4686,11313,6.5,132
4687,9398,6.1,1363
4688,35066,5.9,8
4689,45864,5.9,5
4690,55372,6.9,8
4691,292947,8.0,2
4692,10866,6.3,328
4693,34549,5.4,33
4694,9778,6.6,529
4695,34453,6.0,1
4696,58429,7.1,22
4697,16121,6.8,83
4698,40220,5.0,29
4699,166,6.4,225
4700,42787,6.6,16
4701,1623,7.1,98
4702,40932,4.9,9
4703,32027,6.4,8
4704,13550,7.0,144
4705,13612,6.5,70
4706,16769,7.2,67
4707,42158,6.0,1
4708,27958,6.0,89
4709,86463,2.4,4
4710,31703,5.5,27
4711,1716,7.2,58
4712,27059,8.0,3
4713,20681,4.9,38
4714,57743,6.5,2
4715,3172,6.2,307
4716,17708,4.1,54
4717,12780,7.6,81
4718,570,6.2,44
4719,1018,7.7,1517
4720,25641,6.4,14
4721,16767,6.0,17
4722,102933,5.9,4
4723,11380,4.3,36
4724,27396,5.1,21
4725,26299,5.6,11
4726,984,7.4,630
4727,15559,7.0,2
4728,14811,7.4,136
4729,21741,0.0,0
4730,77670,3.3,4
4731,55727,5.8,9
4732,15560,3.0,2
4733,9585,6.2,48
4734,14267,6.9,38
4735,45929,6.0,4
4736,768,6.6,758
4737,2100,7.0,290
4738,11091,6.5,108
4739,3173,6.1,16
4740,27092,6.4,21
4741,23941,5.3,10
4742,18192,6.6,5
4743,11845,6.1,31
4744,9081,7.6,250
4745,167,7.1,710
4746,34043,4.1,10
4747,9378,5.4,447
4748,27444,5.5,8
4749,141,7.7,3574
4750,10034,6.4,12
4751,11457,7.2,122
4752,10778,7.4,366
4753,78657,7.0,1
4754,67385,6.8,4
4755,151727,5.0,3
4756,11456,5.4,115
4757,585,7.5,6150
4758,10796,5.7,445
4759,23949,6.9,63
4760,11088,6.3,138
4761,9889,5.7,764
4762,140511,5.0,1
4763,133115,7.0,2
4764,45964,6.3,51
4765,32014,4.9,16
4766,13408,5.3,26
4767,671,7.5,7188
4768,17731,5.4,15
4769,20794,6.0,44
4770,11469,5.1,291
4771,14369,5.8,53
4772,1535,6.8,592
4773,1433,7.2,277
4774,1999,6.4,90
4775,58098,8.6,8
4776,78076,4.1,9
4777,87774,6.0,5
4778,23847,6.9,26
4779,50785,7.3,24
4780,12472,5.0,32
4781,42258,6.6,5
4782,11834,5.8,57
4783,16085,6.9,90
4784,27405,5.5,12
4785,269,7.7,322
4786,16441,6.0,99
4787,11422,6.3,74
4788,31037,6.4,24
4789,40739,6.4,22
4790,10656,6.3,89
4791,32847,7.1,30
4792,39938,6.0,28
4793,38766,5.6,8
4794,43510,6.0,5
4795,35284,5.5,17
4796,14584,6.6,20
4797,58886,6.4,8
4798,72277,6.8,38
4799,5781,7.5,61
4800,23805,5.7,64
4801,34388,6.1,31
4802,39867,6.0,30
4803,11033,6.8,159
4804,69716,7.3,2
4805,37835,6.1,35
4806,33356,8.0,9
4807,3537,6.0,97
4808,38922,4.6,8
4809,27145,7.2,12
4810,8738,6.1,120
4811,28614,5.3,6
4812,3604,6.1,237
4813,6974,5.7,24
4814,26398,5.4,35
4815,42218,4.6,26
4816,10649,6.7,232
4817,42566,5.5,24
4818,17689,6.6,121
4819,34084,5.9,10
4820,15983,5.3,51
4821,14854,5.5,67
4822,10847,6.5,143
4823,33525,4.8,15
4824,27591,5.4,18
4825,299,6.6,79
4826,31945,5.0,22
4827,42160,7.0,44
4828,10650,6.5,210
4829,8007,6.0,464
4830,19076,6.0,25
4831,81442,5.8,6
4832,50562,6.0,9
4833,13503,5.4,19
4834,161,7.2,3857
4835,43774,7.6,19
4836,31064,5.7,19
4837,31682,7.3,91
4838,8342,7.4,104
4839,55479,7.0,1
4840,4886,6.7,58
4841,228,7.4,52
4842,23111,6.3,52
4843,42597,6.6,12
4844,194,7.8,3403
4845,11397,5.5,444
4846,1903,6.5,1100
4847,11889,6.2,48
4848,28171,6.0,21
4849,9523,6.4,53
4850,9428,7.4,1317
4851,1649,5.9,311
4852,11938,6.3,59
4853,43143,4.7,23
4854,35201,5.2,18
4855,42724,5.7,9
4856,24264,5.0,22
4857,27150,5.0,22
4858,26978,5.1,37
4859,19209,6.1,28
4860,8386,6.4,230
4861,12589,5.6,235
4862,12312,5.5,40
4863,11232,6.0,430
4864,120,8.0,8892
4865,11086,6.6,193
4866,453,7.7,3087
4867,18939,7.2,33
4868,12724,5.4,14
4869,11414,6.9,49
4870,31507,6.9,27
4871,42612,7.0,14
4872,18783,7.3,29
4873,12593,6.2,52
4874,14683,4.4,19
4875,10794,7.3,160
4876,43136,6.3,29
4877,45491,5.8,11
4878,5052,6.1,35
4879,37257,8.1,278
4880,8489,6.7,457
4881,855,7.2,1832
4882,12660,6.1,31
4883,10269,6.2,51
4884,5279,6.8,256
4885,10950,7.2,542
4886,1365,6.6,254
4887,6440,6.4,112
4888,14580,7.9,111
4889,49410,6.2,13
4890,28296,5.9,6
4891,24206,5.0,22
4892,6037,7.4,187
4893,42987,7.3,48
4894,61418,6.8,6
4895,27099,6.1,24
4896,11857,6.0,134
4897,6312,6.6,404
4898,11595,5.8,205
4899,24166,7.5,21
4900,26337,5.4,19
4901,59066,5.5,2
4902,77985,5.3,5
4903,77074,5.0,4
4904,10170,6.3,54
4905,18317,6.6,14
4906,98491,7.0,13
4907,26686,6.0,24
4908,61934,6.7,10
4909,27273,7.0,20
4910,848,6.5,69
4911,9610,5.8,391
4912,15035,6.2,37
4913,16127,7.3,30
4914,31603,6.0,9
4915,32020,5.7,23
4916,33155,3.3,16
4917,4965,6.1,136
4918,11891,6.0,161
4919,11888,5.3,190
4920,150,6.5,364
4921,35263,5.0,1
4922,112,6.5,33
4923,125717,7.5,2
4924,20678,4.9,42
4925,15050,6.3,65
4926,10423,6.8,156
4927,11710,7.5,79
4928,17691,4.6,16
4929,27378,6.5,19
4930,57976,7.8,25
4931,651,6.9,238
4932,31955,6.3,10
4933,20620,7.1,70
4934,18647,6.2,45
4935,11362,7.3,463
4936,2637,6.1,307
4937,10229,7.5,1057
4938,50819,5.3,3
4939,12659,6.7,15
4940,41870,3.4,4
4941,35650,6.3,18
4942,9606,6.8,99
4943,11447,6.3,71
4944,16550,6.4,64
4945,13915,6.0,5
4946,34723,6.2,43
4947,31674,5.1,14
4948,52744,6.4,61
4949,43340,5.9,8
4950,20009,5.4,60
4951,2084,6.1,104
4952,50225,6.5,7
4953,74692,5.4,7
4954,39775,5.1,9
4955,51044,6.8,14
4956,29475,7.9,21
4957,4267,6.9,18
4958,4031,7.1,61
4959,47871,0.0,0
4960,11594,6.9,11
4961,19562,7.2,33
4962,11870,5.6,202
4963,9884,5.5,431
4964,11535,3.4,106
4965,27593,5.9,11
4966,11212,5.8,281
4967,29887,6.3,10
4968,32484,6.4,8
4969,28345,7.2,22
4970,69928,4.4,9
4971,21921,7.2,9
4972,21845,5.8,78
4973,11528,7.1,272
4974,2441,5.2,13
4975,931,7.1,197
4976,17130,4.7,161
4977,10592,5.9,246
4978,8470,7.0,604
4979,16690,6.1,304
4980,39939,6.6,367
4981,9272,6.2,202
4982,14778,6.0,22
4983,19137,5.8,18
4984,32499,7.4,43
4985,8737,5.9,8
4986,33668,5.1,10
4987,39282,5.1,24
4988,40687,6.8,16
4989,37230,6.9,28
4990,993,7.5,152
4991,11698,7.0,53
4992,41357,6.5,31
4993,42458,6.0,15
4994,93427,6.3,4
4995,14475,6.3,71
4996,43715,5.3,16
4997,10052,6.2,209
4998,11979,5.5,247
4999,75151,6.5,4
5000,35868,5.5,10
5001,13791,6.5,22
5002,27824,4.5,3
5003,270306,8.0,1
5004,9991,6.1,158
5005,480,6.8,59
5006,44340,5.0,22
5007,18984,7.8,10
5008,25006,4.4,10
5009,23479,7.0,100
5010,66946,5.5,11
5011,19050,6.0,15
5012,38442,7.1,35
5013,108266,6.1,7
5014,108267,6.3,3
5015,39387,6.8,25
5016,15999,7.0,92
5017,614,7.9,306
5018,56133,0.0,0
5019,121703,4.3,3
5020,77955,7.6,7
5021,2752,5.2,306
5022,10590,6.7,531
5023,40723,5.9,31
5024,29039,6.0,7
5025,22910,5.9,21
5026,42517,6.0,20
5027,40364,5.8,36
5028,115332,6.5,6
5029,13225,6.1,155
5030,21380,5.4,22
5031,46717,5.1,40
5032,63510,6.8,5
5033,20465,6.3,39
5034,35614,4.4,40
5035,7219,6.4,130
5036,35810,6.8,6
5037,18649,6.6,13
5038,18646,6.3,17
5039,17058,7.7,70
5040,13950,5.9,52
5041,2135,5.8,644
5042,15186,4.8,26
5043,43997,6.7,5
5044,31651,7.0,19
5045,47869,6.6,21
5046,965,7.5,77
5047,33135,5.7,9
5048,10889,7.2,35
5049,16149,6.7,9
5050,54287,5.1,14
5051,25628,4.5,13
5052,65262,5.3,14
5053,10935,6.5,56
5054,44004,6.4,10
5055,22288,6.2,3
5056,32030,6.7,32
5057,119617,5.8,7
5058,29343,5.9,48
5059,39503,6.2,5
5060,7988,5.2,29
5061,15310,5.9,10
5062,17909,8.0,33
5063,22130,3.2,18
5064,26843,7.5,36
5065,27458,6.6,15
5066,14807,7.1,87
5067,14729,6.6,50
5068,46973,6.4,6
5069,8690,4.9,22
5070,39543,7.4,19
5071,39578,5.5,21
5072,3418,6.0,16
5073,30924,6.1,55
5074,14929,5.4,28
5075,75552,5.6,12
5076,18910,7.1,32
5077,24919,5.3,34
5078,26200,5.1,16
5079,24825,4.4,37
5080,38147,4.9,14
5081,24032,6.3,36
5082,26179,5.6,12
5083,4499,6.7,25
5084,11333,6.5,63
5085,425,7.1,3954
5086,1576,6.4,2100
5087,5851,5.3,286
5088,25014,6.6,17
5089,15647,5.9,50
5090,25110,7.3,5
5091,38880,7.6,13
5092,1391,7.3,321
5093,18172,5.5,78
5094,24248,6.8,34
5095,14605,7.1,10
5096,19797,4.7,8
5097,17804,6.0,17
5098,31805,7.4,17
5099,13861,6.7,12
5100,29021,6.5,11
5101,31812,5.8,9
5102,13006,5.8,64
5103,28213,7.4,13
5104,10627,6.5,81
5105,42750,5.4,6
5106,27930,4.9,4
5107,259557,5.0,1
5108,28124,6.3,38
5109,41034,7.2,4
5110,11563,7.0,38
5111,15119,6.9,39
5112,55792,6.7,5
5113,12705,5.1,87
5114,11006,6.8,197
5115,15120,4.4,49
5116,40072,6.0,13
5117,21629,6.7,130
5118,16026,6.2,32
5119,2371,6.9,8
5120,73134,6.2,8
5121,36586,6.3,1556
5122,6020,4.6,47
5123,39541,6.4,9
5124,125764,6.5,1
5125,18292,6.4,36
5126,29394,5.4,13
5127,112942,5.0,1
5128,90974,6.5,5
5129,29402,5.4,14
5130,29396,6.3,23
5131,15028,4.9,89
5132,9275,5.9,133
5133,4547,6.6,1303
5134,14635,6.5,112
5135,29135,5.7,19
5136,1791,7.2,197
5137,184835,0.0,0
5138,41756,6.0,1
5139,35651,5.5,18
5140,62956,6.5,2
5141,116904,4.0,2
5142,22784,6.0,38
5143,40814,5.9,38
5144,53426,5.5,12
5145,24585,5.1,14
5146,17990,6.4,18
5147,129542,5.7,3
5148,5678,6.0,1
5149,11560,6.1,187
5150,11452,5.9,867
5151,18435,5.4,8
5152,35944,6.5,11
5153,64310,4.8,3
5154,25501,6.5,17
5155,26851,7.3,17
5156,17487,6.3,25
5157,34276,6.2,39
5158,548,8.0,471
5159,11590,7.1,102
5160,1537,5.9,306
5161,12149,7.0,338
5162,44373,5.0,11
5163,11812,5.3,286
5164,35080,6.0,33
5165,441,6.1,74
5166,8346,6.2,686
5167,14168,7.1,77
5168,32617,6.0,24
5169,31671,6.4,16
5170,2565,5.5,150
5171,307,7.9,123
5172,15482,5.1,44
5173,45878,4.9,19
5174,6393,6.0,45
5175,12154,5.8,255
5176,11630,5.2,122
5177,25133,4.9,25
5178,21970,6.4,40
5179,11892,6.0,275
5180,9334,5.3,802
5181,36093,6.4,33
5182,35694,4.0,3
5183,10491,6.0,74
5184,70054,4.5,3
5185,18323,7.8,6
5186,18079,7.4,156
5187,110989,5.3,5
5188,35337,5.0,5
5189,59199,5.0,3
5190,11470,4.5,298
5191,16643,5.7,126
5192,1282,7.2,53
5193,21220,3.3,4
5194,52717,6.7,8
5195,69324,5.8,5
5196,11468,7.0,109
5197,292917,8.0,1
5198,19085,5.3,16
5199,73462,5.7,6
5200,26030,7.5,50
5201,10164,5.3,54
5202,42048,5.8,16
5203,62001,5.2,11
5204,28117,5.5,27
5205,40555,6.0,2
5206,28384,6.7,94
5207,46691,5.4,9
5208,27094,7.2,42
5209,26725,5.3,20
5210,17168,5.5,8
5211,48482,5.5,16
5212,56179,7.3,12
5213,5203,4.6,50
5214,13201,5.5,34
5215,9689,6.4,114
5216,557,6.8,5398
5217,69850,4.0,2
5218,44768,6.2,11
5219,1815,6.0,13
5220,55106,7.3,17
5221,28289,7.0,43
5222,32037,6.3,48
5223,39154,3.9,11
5224,24767,6.2,52
5225,33796,6.5,13
5226,32221,6.4,21
5227,28466,5.7,34
5228,12227,6.5,139
5229,43643,5.1,17
5230,10985,5.7,155
5231,2251,6.3,282
5232,2894,6.0,4
5233,20712,5.6,18
5234,11240,6.6,51
5235,46592,8.1,41
5236,45186,6.4,8
5237,86483,5.7,3
5238,5425,6.3,20
5239,14117,6.8,49
5240,38360,7.9,62
5241,29318,4.0,10
5242,28907,6.1,10
5243,39771,6.3,5
5244,245,6.6,627
5245,1894,6.4,4074
5246,4012,6.8,152
5247,9026,6.8,129
5248,42193,6.3,15
5249,15417,6.2,126
5250,11791,6.7,69
5251,28577,7.2,21
5252,13963,7.9,64
5253,23102,4.4,6
5254,1957,6.2,268
5255,320,6.8,1181
5256,9023,7.4,870
5257,27834,6.0,22
5258,17734,6.4,25
5259,24010,5.9,53
5260,39435,6.2,11
5261,24005,6.3,20
5262,44800,7.0,21
5263,24014,6.0,32
5264,24008,6.8,53
5265,53229,6.7,14
5266,1936,6.3,58
5267,4614,5.9,447
5268,12277,5.5,113
5269,267345,5.0,1
5270,112991,0.0,0
5271,15677,6.8,34
5272,58455,4.1,11
5273,36554,6.4,19
5274,48216,5.8,12
5275,41165,6.1,6
5276,13153,6.2,41
5277,811,6.2,179
5278,43532,6.4,11
5279,163907,5.7,37
5280,7216,5.6,34
5281,3132,5.4,232
5282,9583,5.6,65
5283,18408,6.6,10
5284,13245,6.3,21
5285,2501,7.3,3640
5286,9637,5.4,853
5287,12100,5.8,345
5288,16857,6.4,53
5289,52258,6.9,9
5290,10394,6.5,58
5291,27451,4.8,15
5292,15813,6.7,22
5293,31591,6.3,22
5294,18905,6.2,30
5295,14774,5.0,25
5296,4993,6.0,20
5297,27052,5.3,13
5298,34130,5.5,35
5299,38950,5.3,22
5300,17898,6.1,116
5301,21635,6.8,40
5302,27945,7.2,55
5303,43139,7.3,12
5304,30194,6.1,26
5305,10169,5.5,99
5306,27225,6.3,25
5307,13909,7.1,61
5308,103299,7.3,4
5309,41805,4.6,27
5310,35696,4.2,20
5311,11544,7.1,1371
5312,180,7.1,2663
5313,9555,6.9,86
5314,57022,6.0,10
5315,17710,5.6,62
5316,2022,5.6,660
5317,50035,6.3,23
5318,9719,5.9,20
5319,11982,4.7,200
5320,27224,6.1,12
5321,12251,5.6,31
5322,88818,5.7,7
5323,30114,4.8,28
5324,70489,5.4,5
5325,21972,5.7,101
5326,608,6.1,3188
5327,59387,5.6,49
5328,26290,7.1,19
5329,17043,5.4,35
5330,6278,6.0,684
5331,4147,7.3,1102
5332,16664,6.6,39
5333,14651,6.3,9
5334,96238,4.0,3
5335,15096,6.1,29
5336,19731,6.1,20
5337,20324,7.4,23
5338,49370,3.9,32
5339,14902,7.1,20
5340,42254,7.6,22
5341,1842,5.6,19
5342,2721,8.0,87
5343,11442,4.5,230
5344,1364,6.6,132
5345,8869,5.4,303
5346,8665,6.1,273
5347,10996,5.4,632
5348,818,5.9,997
5349,18357,4.3,20
5350,29047,7.3,19
5351,45861,6.4,9
5352,39141,5.5,19
5353,33152,5.5,14
5354,149445,6.6,4
5355,10309,7.2,20
5356,6404,7.5,146
5357,19133,6.1,24
5358,43199,6.1,8
5359,43915,7.1,7
5360,24130,6.1,20
5361,43445,7.8,21
5362,36645,5.3,22
5363,5155,7.0,35
5364,23728,6.3,34
5365,3780,8.1,64
5366,10786,6.6,51
5367,8764,7.0,241
5368,13908,3.7,79
5369,2675,6.4,1624
5370,12308,6.5,84
5371,9488,5.3,533
5372,9962,6.1,183
5373,9573,6.1,210
5374,7451,5.8,1454
5375,2750,6.8,109
5376,30586,6.3,27
5377,61112,4.5,3
5378,92384,2.5,4
5379,43772,5.7,3
5380,20337,5.0,1
5381,27062,6.6,5
5382,34070,7.0,61
5383,6173,7.0,63
5384,10305,5.5,13
5385,42337,7.0,14
5386,18694,6.2,10
5387,74578,5.8,5
5388,10081,6.1,62
5389,11484,6.0,115
5390,11692,4.4,143
5391,9266,5.6,164
5392,3640,6.6,28
5393,8653,6.9,60
5394,30072,6.5,54
5395,9357,6.6,444
5396,12771,5.0,86
5397,9296,5.5,266
5398,15070,6.1,141
5399,26942,5.4,5
5400,206042,7.0,1
5401,26895,7.0,3
5402,60608,6.3,3
5403,146231,0.0,0
5404,97447,5.0,1
5405,11243,5.4,31
5406,19975,5.5,11
5407,10323,6.8,208
5408,9595,6.4,588
5409,28319,5.4,30
5410,46878,5.4,50
5411,24750,6.8,89
5412,31393,3.7,6
5413,24038,4.9,33
5414,79783,4.9,6
5415,9941,5.9,67
5416,18639,6.1,20
5417,39833,5.5,21
5418,32858,6.0,6
5419,3127,6.8,26
5420,10859,6.3,116
5421,32825,6.8,6
5422,10725,6.0,57
5423,9544,3.2,106
5424,23967,5.5,17
5425,57351,3.0,4
5426,26165,5.2,6
5427,31514,7.4,16
5428,13571,6.5,15
5429,26056,7.5,2
5430,13536,5.7,92
5431,20616,5.0,71
5432,96218,0.0,0
5433,79319,5.5,13
5434,16806,6.3,67
5435,15516,6.0,142
5436,9299,7.2,165
5437,113369,8.0,2
5438,10611,6.2,139
5439,12770,4.4,46
5440,4108,6.6,1724
5441,55903,7.0,3
5442,46466,6.6,8
5443,9685,6.5,95
5444,87481,7.2,5
5445,16370,5.3,12
5446,18913,5.0,11
5447,14361,5.6,90
5448,41021,5.7,20
5449,18943,5.1,33
5450,32685,5.9,49
5451,64079,5.9,9
5452,18477,4.3,33
5453,12262,6.1,145
5454,33506,6.8,16
5455,29515,7.2,20
5456,41582,5.8,41
5457,50382,4.8,23
5458,42633,6.3,12
5459,26680,5.3,29
5460,34086,4.8,27
5461,11504,4.6,45
5462,23470,4.4,31
5463,977,7.4,35
5464,233,7.2,55
5465,19049,6.9,21
5466,5506,7.3,104
5467,32961,7.3,60
5468,32568,6.9,41
5469,29698,7.5,36
5470,22244,6.6,91
5471,19460,7.3,37
5472,575,7.5,319
5473,10550,4.3,99
5474,9034,5.5,64
5475,9093,6.5,164
5476,9039,5.8,140
5477,1958,6.9,197
5478,23550,7.0,84
5479,68569,6.5,11
5480,318535,0.0,0
5481,11013,6.8,378
5482,129,8.3,3968
5483,54714,6.3,7
5484,11529,6.1,408
5485,10771,5.3,494
5486,38951,7.6,6
5487,55018,5.0,4
5488,44635,0.0,0
5489,31005,6.4,54
5490,72308,0.0,0
5491,50123,6.0,1
5492,2110,6.2,288
5493,15173,6.4,22
5494,9533,6.7,1142
5495,38866,7.0,2
5496,4107,7.2,54
5497,10575,6.8,74
5498,47500,6.5,2
5499,15720,5.9,14
5500,9260,6.2,50
5501,21828,6.4,22
5502,1682,6.4,38
5503,39462,4.4,18
5504,18983,6.8,45
5505,41971,5.6,6
5506,33831,6.2,29
5507,24348,7.4,37
5508,19140,7.1,37
5509,82545,5.2,9
5510,37606,6.7,50
5511,34600,3.5,8
5512,39128,3.3,7
5513,11868,7.2,124
5514,12921,6.2,53
5515,19953,6.4,38
5516,53049,5.2,6
5517,10772,7.1,156
5518,77079,4.6,4
5519,74899,7.3,7
5520,120694,0.0,0
5521,12719,6.6,24
5522,25001,6.0,13
5523,43438,5.9,4
5524,3092,7.0,29
5525,4989,7.6,5
5526,15313,7.6,10
5527,12590,6.0,122
5528,37964,7.0,31
5529,7501,5.9,99
5530,1809,6.3,170
5531,13768,6.4,133
5532,10994,7.2,111
5533,1430,7.3,467
5534,19973,6.8,21
5535,40815,6.5,38
5536,12600,5.7,82
5537,8051,6.9,542
5538,70443,5.4,5
5539,12779,4.8,52
5540,146269,0.0,0
5541,15992,4.6,45
5542,1613,5.9,173
5543,565,6.5,1720
5544,14112,6.1,56
5545,41324,7.1,9
5546,15192,6.3,49
5547,49872,5.9,12
5548,21925,6.1,37
5549,30309,5.9,20
5550,16646,7.2,102
5551,37288,7.2,12
5552,20861,6.4,6
5553,12647,5.7,59
5554,12477,8.2,974
5555,10285,4.2,197
5556,19403,6.8,69
5557,11009,6.5,383
5558,10805,4.7,93
5559,40064,6.0,26
5560,17496,5.7,61
5561,40969,5.8,62
5562,76411,7.4,9
5563,5917,6.9,26
5564,31278,2.9,17
5565,33670,6.1,8
5566,47942,7.0,22
5567,33076,4.9,10
5568,44932,5.4,26
5569,15668,5.2,62
5570,30709,7.3,7
5571,19429,6.8,42
5572,140413,7.3,3
5573,21294,5.0,1
5574,11340,6.4,82
5575,42142,6.9,7
5576,11644,7.3,243
5577,33721,5.7,18
5578,36133,6.2,16
5579,24124,6.2,90
5580,34697,5.0,12
5581,8691,5.3,61
5582,53922,5.8,12
5583,66592,5.8,6
5584,6399,6.9,123
5585,25773,7.3,6
5586,19123,7.1,86
5587,26560,5.5,28
5588,36220,4.8,8
5589,225,6.1,15
5590,24274,6.1,55
5591,33016,5.0,32
5592,26444,6.1,34
5593,19114,5.0,34
5594,17205,5.5,26
5595,24740,6.3,111
5596,10863,6.4,49
5597,31679,5.9,25
5598,15900,3.3,15
5599,12237,4.0,40
5600,15901,3.4,9
5601,15902,3.9,6
5602,15904,2.0,1
5603,97251,0.0,0
5604,12579,7.0,32
5605,85058,7.7,3
5606,23668,6.4,23
5607,70971,7.0,4
5608,25113,6.3,16
5609,28893,5.2,43
5610,11646,7.1,111
5611,5062,7.2,27
5612,24634,6.3,39
5613,75963,4.0,3
5614,16124,8.5,4
5615,21764,7.0,43
5616,22435,5.4,12
5617,42149,5.7,27
5618,37936,6.0,40
5619,73247,3.8,6
5620,38255,0.0,0
5621,46364,3.6,22
5622,27016,6.5,15
5623,35685,5.4,16
5624,38665,3.7,14
5625,265,5.6,15
5626,2264,7.2,17
5627,21874,5.7,21
5628,41394,6.6,13
5629,47957,5.7,32
5630,31407,7.8,12
5631,16471,5.5,24
5632,63443,6.7,14
5633,22171,6.3,66
5634,39874,6.4,76
5635,25468,7.7,81
5636,19507,5.2,33
5637,29072,0.0,0
5638,75596,6.4,6
5639,42146,7.0,2
5640,17450,6.3,25
5641,47886,6.1,53
5642,31646,3.9,41
5643,14269,6.4,26
5644,41280,6.3,23
5645,1672,7.1,71
5646,35935,7.5,2
5647,9645,5.3,540
5648,9012,6.1,355
5649,13098,6.4,58
5650,13440,4.5,39
5651,12454,7.0,33
5652,31668,6.1,7
5653,41645,3.6,4
5654,1360,7.3,397
5655,13441,6.3,61
5656,45767,5.2,9
5657,14626,7.2,35
5658,48155,5.9,13
5659,12208,5.3,153
5660,11905,6.6,70
5661,39497,4.4,4
5662,1941,6.9,39
5663,26685,6.3,30
5664,31918,6.2,30
5665,19662,6.7,8
5666,8427,5.2,276
5667,9021,5.5,303
5668,277415,0.0,0
5669,28988,6.2,12
5670,52735,5.3,1
5671,13526,5.6,33
5672,9280,6.2,142
5673,65,6.8,1676
5674,117520,0.0,0
5675,10712,6.9,145
5676,27204,5.0,3
5677,152023,0.0,0
5678,10167,4.6,82
5679,672,7.4,5966
5680,16351,5.7,16
5681,542,6.2,36
5682,36584,5.6,5
5683,30192,7.0,12
5684,33251,7.1,25
5685,25466,6.0,27
5686,50677,5.0,7
5687,2165,5.6,47
5688,25037,7.9,44
5689,11617,6.8,53
5690,24909,5.8,12
5691,81530,6.6,4
5692,34341,4.6,8
5693,18993,6.2,38
5694,53000,4.3,3
5695,29229,5.2,22
5696,11880,6.7,227
5697,63435,6.4,11
5698,80849,6.0,3
5699,1377,6.8,25
5700,11629,4.5,6
5701,2528,6.6,19
5702,12716,7.7,58
5703,12717,7.4,53
5704,13888,5.2,156
5705,48524,5.7,12
5706,10750,6.2,94
5707,44247,6.4,38
5708,45226,6.8,4
5709,96966,4.8,6
5710,25566,6.7,30
5711,109962,4.9,7
5712,13386,7.5,55
5713,43089,6.5,33
5714,47888,5.7,8
5715,20472,5.1,15
5716,9538,6.5,248
5717,14664,6.1,31
5718,27997,5.8,17
5719,49934,7.3,15
5720,84735,4.9,7
5721,9317,6.3,147
5722,12528,7.0,83
5723,47890,5.7,3
5724,69014,6.6,13
5725,21515,5.6,25
5726,42371,3.9,5
5727,26325,3.8,24
5728,69169,6.0,5
5729,31921,5.5,11
5730,11524,7.3,130
5731,109264,6.9,5
5732,32077,5.6,31
5733,326890,5.0,1
5734,277724,0.0,0
5735,36669,5.8,1112
5736,17187,6.9,99
5737,10426,6.0,103
5738,32625,5.0,11
5739,8198,6.5,82
5740,204372,5.0,1
5741,64,7.5,273
5742,13376,5.3,100
5743,15074,5.0,28
5744,2103,5.9,378
5745,9016,7.2,980
5746,16028,4.6,74
5747,27070,4.3,9
5748,5261,6.3,14
5749,15514,5.0,5
5750,23303,4.9,22
5751,20992,6.9,54
5752,66091,6.1,8
5753,6007,7.0,51
5754,25239,5.8,140
5755,42453,5.9,19
5756,25284,6.7,81
5757,125337,6.0,1
5758,7011,6.3,9
5759,35612,7.6,7
5760,10880,4.1,4
5761,13945,5.6,30
5762,14433,7.4,137
5763,9932,5.7,385
5764,13369,6.4,33
5765,2757,7.3,649
5766,7299,6.9,1584
5767,78022,4.0,2
5768,279784,0.0,0
5769,32273,7.1,10
5770,26356,6.1,32
5771,23990,5.0,11
5772,4241,6.7,90
5773,37335,7.4,7
5774,34113,7.1,5
5775,22257,7.4,11
5776,35343,5.8,17
5777,30142,6.9,15
5778,17360,6.7,163
5779,31695,6.6,8
5780,76397,6.9,4
5781,40952,5.5,26
5782,38849,5.6,18
5783,71524,6.7,24
5784,43279,4.2,5
5785,29743,5.7,54
5786,41760,5.6,23
5787,31665,6.4,4
5788,40219,5.3,23
5789,45840,5.3,13
5790,16363,5.9,41
5791,22023,6.1,34
5792,171,6.3,134
5793,73116,6.8,8
5794,26639,7.5,13
5795,42124,7.7,28
5796,25297,5.5,16
5797,39274,6.6,5
5798,11564,6.2,67
5799,67772,4.9,14
5800,4202,7.0,31
5801,17590,6.7,58
5802,20787,5.8,12
5803,28940,7.0,32
5804,13497,6.2,118
5805,11852,5.5,431
5806,7303,5.6,493
5807,201,6.1,488
5808,2755,6.7,365
5809,33504,7.1,26
5810,21868,6.5,24
5811,65684,4.5,2
5812,10856,6.7,48
5813,99826,8.0,1
5814,18602,7.2,34
5815,121,8.0,7641
